demre_code,weighted_threshold,unique_code,nem_weight,ranking_weight,math_weight,lang_weight,hist_weight,scie_weight,other_wieight,tipoies,region,nombreies,nombrecarrera,jornada,ingreso_directo
16052,636.2,I71S1C43J1V1,10.0,40.0,10.0,30.0,10.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,PEDAGOGIA EN INGLES,Diurno,0
16097,570.0,I71S1C444J1V1,10.0,40.0,20.0,10.0,0.0,20.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,LICENCIATURA EN CIENCIAS DE LA ACTIVIDAD FISICA / ENTRENADOR DEPORTIVO,Diurno,0
16045,606.0,I71S1C44J1V1,10.0,40.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,PEDAGOGIA EN MATEMATICA Y COMPUTACION / LICENCIATURA EN EDUCACION EN MATEMATICA Y COMPUTACION,Diurno,0
16053,579.1,I71S1C45J1V1,10.0,40.0,10.0,30.0,10.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,PEDAGOGIA EN FILOSOFIA,Diurno,0
16054,703.3,I71S1C46J1V1,10.0,40.0,10.0,30.0,10.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,LICENCIATURA EN LINGÜISTICA APLICADA A LA TRADUCCION MENCION INGLES-JAPONES O INGLES-PORTUGUES / TRADUCTOR INGLES-JAPONES O INGLES-PORTUGUES,Diurno,0
16030,600.6,I71S1C4J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,BACHILLERATO EN CIENCIAS Y HUMANIDADES,Diurno,0
16098,659.7,I71S1C549J1V1,10.0,40.0,10.0,10.0,0.0,30.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,KINESIOLOGIA,Diurno,0
16099,630.4,I71S1C555J1V1,10.0,40.0,10.0,20.0,0.0,20.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,TERAPIA OCUPACIONAL,Diurno,0
16100,662.9,I71S1C572J1V1,10.0,40.0,10.0,20.0,20.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,DERECHO,Diurno,0
16041,676.9,I71S1C5J1V1,10.0,40.0,25.0,15.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,BIOQUIMICA Y LICENCIATURA EN BIOQUIMICA,Diurno,0
16091,783.05,I71S1C67J1V1,10.0,40.0,15.0,15.0,0.0,20.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,MEDICINA,Diurno,0
16093,709.25,I71S1C68J1V1,10.0,40.0,15.0,15.0,0.0,20.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,OBSTETRICIA Y PUERICULTURA,Diurno,0
16055,607.8,I71S1C69J1V2,10.0,40.0,10.0,30.0,10.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,PERIODISMO / LICENCIATURA EN COMUNICACION SOCIAL,Diurno,0
16036,600.4,I71S1C6J1V1,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,CONTADOR PUBLICO Y AUDITOR,Diurno,0
16060,696.1,I71S1C71J1V1,10.0,40.0,15.0,25.0,10.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,PSICOLOGIA / LICENCIATURA EN PSICOLOGIA,Diurno,0
16066,588.2,I71S1C72J1V1,10.0,40.0,10.0,30.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,PUBLICIDAD,Diurno,0
16044,600.9,I71S1C73J1V1,10.0,40.0,25.0,15.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,QUIMICA Y LICENCIATURA EN QUIMICA,Diurno,0
16040,502.05,I71S1C75J1V1,10.0,40.0,25.0,15.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,TECNICO UNIVERSITARIO EN ANALISIS QUIMICO Y FISICO,Diurno,0
16079,524.1,I71S1C75J2V1,10.0,40.0,25.0,15.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,TECNICO UNIVERSITARIO EN ANALISIS QUIMICO Y FISICO,Vespertino,0
16106,616.2,I71S1C775J1V1,10.0,40.0,10.0,30.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,DISEÑO EN COMUNICACION VISUAL,Diurno,0
16105,609.8,I71S1C777J1V1,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,INGENIERIA CIVIL EN AMBIENTE,Diurno,0
16101,649.65,I71S1C778J1V1,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,INGENIERIA CIVIL BIOMEDICA,Diurno,0
16104,653.2,I71S1C779J1V1,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,INGENIERIA CIVIL EN BIOTECNOLOGIA,Diurno,0
16103,625.35,I71S1C780J1V1,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,INGENIERIA CIVIL MECATRONICA,Diurno,0
16102,600.05,I71S1C781J1V1,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,INGENIERIA CIVIL EN TELEMATICA,Diurno,0
16108,680.0,I71S1C850J1V1,10.0,40.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,ASTROFISICA CON MENCION EN CIENCIA DE DATOS,Diurno,0
16109,598.2,I71S1C851J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,DISEÑO INDUSTRIAL,Diurno,0
16107,604.55,I71S1C852J1V1,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE SANTIAGO DE CHILE,INGENIERIA CIVIL EN GEOMENSURA Y GEOMATICA,Diurno,0
19049,691.4,I72S1C110J1V1,10.0,40.0,15.0,25.0,0.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,TECNOLOGIA MEDICA,Diurno,0
19027,501.2,I72S1C111J1V1,10.0,40.0,10.0,30.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,GESTION EN TURISMO Y CULTURA,Diurno,0
19012,504.3,I72S1C112J1V1,10.0,40.0,15.0,20.0,15.0,15.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,SOCIOLOGIA,Diurno,0
19024,526.3,I72S1C113J1V1,10.0,40.0,10.0,30.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,CINE,Diurno,0
19043,618.45,I72S1C114J1V1,10.0,40.0,20.0,15.0,0.0,15.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,KINESIOLOGIA,Diurno,0
19086,501.5,I72S1C11J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,ADMINISTRACION HOTELERA Y GASTRONOMICA,Diurno,0
19037,411.6,I72S1C146J1V1,10.0,40.0,10.0,30.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,EDUCACION PARVULARIA,Diurno,0
19028,576.96,I72S1C147J1V1,10.0,20.0,10.0,40.0,20.0,0.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,TEATRO,Diurno,0
19021,510.05,I72S1C148J1V1,10.0,20.0,45.0,15.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA CIVIL,Diurno,0
19085,502.7,I72S1C149J1V1,10.0,30.0,40.0,10.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA CIVIL EN INFORMATICA,Diurno,0
19075,516.9,I72S1C151J1V1,10.0,30.0,20.0,20.0,0.0,20.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,LICENCIATURA EN CIENCIAS MENCION EN BIOLOGIA O EN QUIMICA,Diurno,0
19041,639.1,I72S1C16J1V1,10.0,20.0,20.0,30.0,0.0,20.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,ENFERMERIA,Diurno,0
19020,513.5,I72S1C1J1V1,10.0,30.0,20.0,30.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,ARQUITECTURA,Diurno,0
19078,524.7,I72S1C235J1V1,10.0,20.0,45.0,15.0,0.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,LICENCIATURA EN FISICA CON MENCION ASTRONOMIA O MENCION CIENCIAS ATMOSFERICAS O MENCION COMPUTACION CIENTIFICA,Diurno,0
19022,502.9,I72S1C237J1V1,10.0,40.0,10.0,30.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,DISEÑO,Diurno,0
19062,508.9,I72S1C2J1V1,10.0,35.0,20.0,20.0,15.0,15.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,AUDITORIA,Diurno,0
19046,513.25,I72S1C32J1V1,10.0,20.0,25.0,35.0,0.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,FONOAUDIOLOGIA,Diurno,0
19074,500.8,I72S1C33J1V1,10.0,30.0,40.0,10.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA AMBIENTAL,Diurno,0
19076,519.0,I72S1C34J1V1,10.0,30.0,40.0,10.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA CIVIL BIOMEDICA,Diurno,0
19060,503.4,I72S1C35J1V1,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA COMERCIAL,Diurno,0
19026,502.55,I72S1C36J1V1,10.0,25.0,45.0,10.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA EN CONSTRUCCION,Diurno,0
19080,554.55,I72S1C3J1V1,15.0,30.0,25.0,15.0,0.0,15.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,BIOLOGIA MARINA,Diurno,0
19040,767.0,I72S1C46J1V1,10.0,30.0,20.0,20.0,0.0,20.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,MEDICINA,Diurno,0
19030,609.5,I72S1C4J1V1,10.0,25.0,25.0,25.0,15.0,15.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,DERECHO,Diurno,0
19088,500.2,I72S1C505J1V1,20.0,20.0,30.0,20.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA EN NEGOCIOS INTERNACIONALES,Diurno,0
19047,659.3,I72S1C50J1V1,10.0,30.0,20.0,30.0,0.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,OBSTETRICIA Y PUERICULTURA,Diurno,0
19050,712.55,I72S1C51J1V1,30.0,30.0,15.0,15.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,ODONTOLOGIA,Diurno,0
19010,463.0,I72S1C53J1V1,10.0,40.0,10.0,20.0,20.0,0.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,PEDAGOGIA EN FILOSOFIA,Diurno,0
19083,506.4,I72S1C543J1V1,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA EN INFORMACION Y CONTROL DE GESTION,Diurno,0
19003,481.4,I72S1C54J1V2,10.0,40.0,10.0,20.0,20.0,0.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,PEDAGOGIA EN HISTORIA Y CIENCIAS SOCIALES,Diurno,0
19015,484.25,I72S1C558J1V1,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,PEDAGOGIA EN MUSICA,Diurno,0
19018,511.25,I72S1C579J1V1,10.0,20.0,45.0,15.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA CIVIL AMBIENTAL,Diurno,0
19019,525.0,I72S1C580J1V1,10.0,20.0,45.0,10.0,0.0,15.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA CIVIL MATEMATICA,Diurno,0
19079,507.9,I72S1C599J1V1,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,PEDAGOGIA EN MATEMATICAS O LICENCIATURA EN MATEMATICAS,Diurno,0
19084,582.6,I72S1C650J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA EN ESTADISTICA Y CIENCIA DE DATOS,Diurno,0
19031,502.4,I72S1C6J1V1,20.0,30.0,20.0,20.0,10.0,0.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,TRABAJO SOCIAL,Diurno,0
19045,632.9,I72S1C75J1V1,10.0,30.0,20.0,30.0,10.0,0.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,PSICOLOGIA,Diurno,0
19090,652.55,I72S1C76J1V1,10.0,45.0,20.0,15.0,0.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,QUIMICA Y FARMACIA,Diurno,0
19091,558.1,I72S1C78J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,NUTRICION Y DIETETICA,Diurno,0
19052,500.1,I72S1C80J1V1,10.0,30.0,40.0,10.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA CIVIL INDUSTRIAL,Diurno,0
19081,530.4,I72S1C82J1V1,10.0,30.0,40.0,10.0,10.0,10.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,INGENIERIA CIVIL OCEANICA,Diurno,0
19068,504.6,I72S1C83J1V1,15.0,25.0,20.0,25.0,15.0,0.0,0.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE VALPARAISO,ADMINISTRACION PUBLICA,Diurno,0
19093,522.45,I72S5C2J1V1,10.0,35.0,20.0,20.0,15.0,15.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE VALPARAISO,AUDITORIA,Diurno,0
19095,502.6,I72S5C35J1V1,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE VALPARAISO,INGENIERIA COMERCIAL,Diurno,0
19089,517.9,I72S5C505J1V1,20.0,20.0,30.0,20.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE VALPARAISO,INGENIERIA EN NEGOCIOS INTERNACIONALES,Diurno,0
19094,506.0,I72S5C80J1V1,10.0,30.0,40.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE VALPARAISO,INGENIERIA CIVIL INDUSTRIAL,Diurno,0
19005,511.55,I72S5C83J1V1,15.0,25.0,20.0,25.0,15.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE VALPARAISO,ADMINISTRACION PUBLICA,Diurno,0
24065,570.1,I73S2C151J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,NUTRICION Y DIETETICA,Diurno,0
24076,438.2,I73S2C16J1V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,INGENIERIA DE EJECUCION EN ELECTRONICA,Diurno,0
24075,468.45,I73S2C17J1V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,INGENIERIA DE EJECUCION EN ELECTRICIDAD,Diurno,0
24068,567.35,I73S2C180J1V2,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,INGENIERIA CIVIL EN PROCESOS MINERALES,Diurno,0
24067,621.8,I73S2C181J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,BACHILLERATO EN CIENCIAS DE LA SALUD,Diurno,0
24017,468.95,I73S2C182J1V1,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,TRABAJO SOCIAL,Diurno,0
24069,450.6,I73S2C193J1V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,INGENIERIA COMERCIAL MENCION NEGOCIOS MINEROS,Diurno,0
24083,492.6,I73S2C197J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,BIOLOGIA MARINA,Diurno,0
24084,481.95,I73S2C198J1V1,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,DISEÑO GRAFICO MENCION DISEÑO ESTRATEGICO,Diurno,0
24079,472.3,I73S2C19J1V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,INGENIERIA DE EJECUCION EN MINAS,Diurno,0
0,0.0,I73S2C202J2V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS,Vespertino,1
0,0.0,I73S2C203J2V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,TECNICO DE NIVEL SUPERIOR EN PREVENCION DE RIESGOS,Vespertino,1
24086,509.2,I73S2C213J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,FONOAUDIOLOGIA,Diurno,0
24088,511.15,I73S2C214J1V2,10.0,50.0,15.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,PEDAGOGIA EN EDUCACION BASICA MENCIONES LENGUAJE Y COMUNICACION Y MATEMATICA,Diurno,0
24087,465.2,I73S2C215J1V2,10.0,50.0,10.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,PEDAGOGIA EN EDUCACION PARVULARIA MENCION NECESIDADES EDUCATIVAS ESPECIALES,Diurno,0
24085,615.1,I73S2C216J1V1,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,PSICOLOGIA,Diurno,0
24078,550.25,I73S2C21J1V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,INGENIERIA DE EJECUCION MECANICA,Diurno,0
24091,455.3,I73S2C232J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,BACHILLERATO EN CIENCIAS SOCIALES Y ARTES,Diurno,0
24090,473.9,I73S2C246J1V1,10.0,40.0,10.0,30.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,ARTES ESCENICAS,Diurno,0
24089,472.8,I73S2C247J1V1,10.0,40.0,10.0,30.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,MUSICA,Diurno,0
24011,620.2,I73S2C24J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,KINESIOLOGIA,Diurno,0
24092,568.6,I73S2C251J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,TERAPIA OCUPACIONAL,Diurno,0
0,0.0,I73S2C261J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,TECNICO DE NIVEL SUPERIOR EN ALIMENTACION,Vespertino,1
24047,755.6,I73S2C28J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,MEDICINA,Diurno,0
24097,475.2,I73S2C291J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,INGENIERIA EN BIOTECNOLOGIA,Diurno,0
24093,463.35,I73S2C292J1V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,INGENIERIA CIVIL ELECTRICA,Diurno,0
24096,444.8,I73S2C293J1V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,INGENIERIA CIVIL EN GEOMENSURA Y GEOMATICA,Diurno,0
24094,442.0,I73S2C294J1V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,INGENIERIA CIVIL MECANICA,Diurno,0
24095,451.35,I73S2C295J1V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,INGENIERIA CIVIL EN MINAS,Diurno,0
0,0.0,I73S2C297J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,Vespertino,1
24013,678.0,I73S2C29J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,OBSTETRICIA Y PUERICULTURA,Diurno,0
24046,454.5,I73S2C2J1V1,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,ADMINISTRACION PUBLICA,Diurno,0
24048,678.0,I73S2C30J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,ODONTOLOGIA,Diurno,0
24041,476.4,I73S2C31J1V2,10.0,50.0,10.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,PEDAGOGIA EN BIOLOGIA Y CIENCIAS NATURALES,Diurno,0
0,0.0,I73S2C324J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,TECNICO DE NIVEL SUPERIOR EN LOGISTICA,Vespertino,1
24109,421.3,I73S2C337J1V1,10.0,50.0,10.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,PEDAGOGIA EN EDUCACION FISICA,Diurno,0
0,0.0,I73S2C338J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,TECNICO DE NIVEL SUPERIOR EN SOPORTE DE TECNOLOGIAS DE INFORMACION,Vespertino,1
0,0.0,I73S2C339J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,TECNICO DE NIVEL SUPERIOR EN ELECTRICIDAD INDUSTRIAL,Vespertino,1
24033,635.6,I73S2C35J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,TECNOLOGIA MEDICA,Diurno,0
24111,430.25,I73S2C368J1V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,"LICENCIATURA EN CIENCIA, MENCION FISICA Y ASTROFISICA",Diurno,0
24110,425.7,I73S2C369J1V1,10.0,50.0,10.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,PEDAGOGIA EN INGLES PARA EDUCACION BASICA Y MEDIA,Diurno,0
0,0.0,I73S2C370J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,TECNICO NIVEL SUPERIOR EN LABORATORIO CLINICO Y MEDICINA TRANSFUSIONAL,Vespertino,1
0,0.0,I73S2C371J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ANTOFAGASTA,"TECNICO NIVEL SUPERIOR EN ODONTOLOGIA, CON MENCION",Diurno,1
