demre_code,weighted_threshold,unique_code,nem_weight,ranking_weight,math_weight,lang_weight,hist_weight,scie_weight,other_weight
0,0,I92S4C306J1V1,0,0,0,0,0,0,0
0,0,I92S4C307J1V1,0,0,0,0,0,0,0
0,0,I92S4C308J1V1,0,0,0,0,0,0,0
0,0,I92S4C308J2V1,0,0,0,0,0,0,0
0,0,I92S4C309J1V1,0,0,0,0,0,0,0
0,0,I92S4C310J1V1,0,0,0,0,0,0,0
0,0,I92S4C311J1V1,0,0,0,0,0,0,0
0,0,I92S4C311J2V1,0,0,0,0,0,0,0
0,0,I92S4C312J1V1,0,0,0,0,0,0,0
0,0,I92S4C313J1V1,0,0,0,0,0,0,0
0,0,I92S4C314J1V1,0,0,0,0,0,0,0
0,0,I92S4C315J1V1,0,0,0,0,0,0,0
0,0,I92S4C315J2V1,0,0,0,0,0,0,0
0,0,I92S4C316J1V1,0,0,0,0,0,0,0
0,0,I92S4C317J1V1,0,0,0,0,0,0,0
0,0,I92S4C318J1V1,0,0,0,0,0,0,0
0,0,I92S4C319J1V1,0,0,0,0,0,0,0
0,0,I92S4C319J2V1,0,0,0,0,0,0,0
0,0,I92S4C320J1V1,0,0,0,0,0,0,0
0,0,I92S4C320J2V1,0,0,0,0,0,0,0
0,0,I92S4C321J1V1,0,0,0,0,0,0,0
0,0,I92S4C322J2V1,0,0,0,0,0,0,0
0,0,I92S4C323J1V1,0,0,0,0,0,0,0
0,0,I92S4C323J2V1,0,0,0,0,0,0,0
0,0,I92S4C324J2V1,0,0,0,0,0,0,0
0,0,I92S4C325J1V1,0,0,0,0,0,0,0
0,0,I92S4C325J2V1,0,0,0,0,0,0,0
0,0,I92S4C326J1V1,0,0,0,0,0,0,0
0,0,I92S4C326J2V1,0,0,0,0,0,0,0
0,0,I92S4C327J1V1,0,0,0,0,0,0,0
0,0,I92S4C328J2V1,0,0,0,0,0,0,0
0,0,I92S4C329J2V1,0,0,0,0,0,0,0
0,0,I92S4C330J1V1,0,0,0,0,0,0,0
0,0,I92S4C330J2V1,0,0,0,0,0,0,0
0,0,I92S4C400J4V1,0,0,0,0,0,0,0
0,0,I92S4C401J4V1,0,0,0,0,0,0,0
0,0,I92S4C402J4V1,0,0,0,0,0,0,0
0,0,I92S4C403J4V1,0,0,0,0,0,0,0
0,0,I92S4C404J4V1,0,0,0,0,0,0,0
0,0,I92S4C405J4V1,0,0,0,0,0,0,0
0,0,I92S4C406J4V1,0,0,0,0,0,0,0
0,0,I92S4C407J4V1,0,0,0,0,0,0,0
0,0,I92S4C408J4V1,0,0,0,0,0,0,0
0,0,I92S4C409J4V1,0,0,0,0,0,0,0
0,0,I92S4C410J4V1,0,0,0,0,0,0,0
0,0,I92S4C411J4V1,0,0,0,0,0,0,0
0,0,I92S4C412J4V1,0,0,0,0,0,0,0
0,0,I92S4C413J4V1,0,0,0,0,0,0,0
0,0,I92S4C414J4V1,0,0,0,0,0,0,0
0,0,I92S5C308J1V1,0,0,0,0,0,0,0
0,0,I92S5C308J2V1,0,0,0,0,0,0,0
0,0,I92S5C325J1V1,0,0,0,0,0,0,0
0,0,I92S5C325J2V1,0,0,0,0,0,0,0
0,0,I93S1C101J1V1,0,0,0,0,0,0,0
0,0,I93S1C102J1V1,0,0,0,0,0,0,0
0,0,I93S1C103J1V1,0,0,0,0,0,0,0
0,0,I93S1C104J1V1,0,0,0,0,0,0,0
0,0,I93S1C105J1V1,0,0,0,0,0,0,0
0,0,I93S1C105J1V2,0,0,0,0,0,0,0
0,0,I93S1C106J1V1,0,0,0,0,0,0,0
0,0,I93S1C107J1V1,0,0,0,0,0,0,0
0,0,I93S1C108J1V1,0,0,0,0,0,0,0
0,0,I93S1C10J2V2,0,0,0,0,0,0,0
0,0,I93S1C10J3V2,0,0,0,0,0,0,0
0,0,I93S1C110J1V1,0,0,0,0,0,0,0
0,0,I93S1C149J1V1,0,0,0,0,0,0,0
0,0,I93S1C14J1V1,0,0,0,0,0,0,0
0,0,I93S1C14J1V2,0,0,0,0,0,0,0
0,0,I93S1C156J2V1,0,0,0,0,0,0,0
0,0,I93S1C167J1V1,0,0,0,0,0,0,0
0,0,I93S1C169J1V1,0,0,0,0,0,0,0
0,0,I93S1C16J1V1,0,0,0,0,0,0,0
0,0,I93S1C170J1V1,0,0,0,0,0,0,0
0,0,I93S1C190J1V1,0,0,0,0,0,0,0
0,0,I93S1C191J1V1,0,0,0,0,0,0,0
0,0,I93S1C191J1V2,0,0,0,0,0,0,0
0,0,I93S1C19J1V1,0,0,0,0,0,0,0
0,0,I93S1C206J2V1,0,0,0,0,0,0,0
0,0,I93S1C206J2V2,0,0,0,0,0,0,0
0,0,I93S1C206J5V1,0,0,0,0,0,0,0
0,0,I93S1C207J2V1,0,0,0,0,0,0,0
0,0,I93S1C207J5V1,0,0,0,0,0,0,0
0,0,I93S1C208J2V1,0,0,0,0,0,0,0
0,0,I93S1C208J2V2,0,0,0,0,0,0,0
0,0,I93S1C208J5V1,0,0,0,0,0,0,0
0,0,I93S1C20J1V1,0,0,0,0,0,0,0
0,0,I93S1C220J1V1,0,0,0,0,0,0,0
0,0,I93S1C230J5V1,0,0,0,0,0,0,0
0,0,I93S1C231J2V1,0,0,0,0,0,0,0
0,0,I93S1C231J4V2,0,0,0,0,0,0,0
0,0,I93S1C231J5V1,0,0,0,0,0,0,0
0,0,I93S1C232J4V1,0,0,0,0,0,0,0
0,0,I93S1C232J5V1,0,0,0,0,0,0,0
0,0,I93S1C233J4V2,0,0,0,0,0,0,0
0,0,I93S1C233J5V1,0,0,0,0,0,0,0
0,0,I93S1C234J5V1,0,0,0,0,0,0,0
0,0,I93S1C235J2V1,0,0,0,0,0,0,0
0,0,I93S1C235J4V2,0,0,0,0,0,0,0
0,0,I93S1C235J5V1,0,0,0,0,0,0,0
0,0,I93S1C238J2V1,0,0,0,0,0,0,0
0,0,I93S1C238J4V2,0,0,0,0,0,0,0
0,0,I93S1C238J5V1,0,0,0,0,0,0,0
0,0,I93S1C239J2V1,0,0,0,0,0,0,0
0,0,I93S1C239J4V2,0,0,0,0,0,0,0
0,0,I93S1C239J5V1,0,0,0,0,0,0,0
0,0,I93S1C240J4V2,0,0,0,0,0,0,0
0,0,I93S1C240J5V1,0,0,0,0,0,0,0
0,0,I93S1C241J2V1,0,0,0,0,0,0,0
0,0,I93S1C241J4V2,0,0,0,0,0,0,0
0,0,I93S1C241J5V1,0,0,0,0,0,0,0
0,0,I93S1C242J2V1,0,0,0,0,0,0,0
0,0,I93S1C242J4V2,0,0,0,0,0,0,0
0,0,I93S1C242J5V1,0,0,0,0,0,0,0
0,0,I93S1C243J4V2,0,0,0,0,0,0,0
0,0,I93S1C243J5V1,0,0,0,0,0,0,0
0,0,I93S1C244J2V1,0,0,0,0,0,0,0
0,0,I93S1C244J4V2,0,0,0,0,0,0,0
0,0,I93S1C244J5V1,0,0,0,0,0,0,0
0,0,I93S1C246J4V2,0,0,0,0,0,0,0
0,0,I93S1C246J5V1,0,0,0,0,0,0,0
0,0,I93S1C249J5V1,0,0,0,0,0,0,0
0,0,I93S1C250J5V1,0,0,0,0,0,0,0
0,0,I93S1C252J5V1,0,0,0,0,0,0,0
0,0,I93S1C253J4V1,0,0,0,0,0,0,0
0,0,I93S1C253J5V1,0,0,0,0,0,0,0
0,0,I93S1C266J1V1,0,0,0,0,0,0,0
0,0,I93S1C267J1V1,0,0,0,0,0,0,0
0,0,I93S1C268J1V1,0,0,0,0,0,0,0
0,0,I93S1C279J2V1,0,0,0,0,0,0,0
0,0,I93S1C279J5V1,0,0,0,0,0,0,0
0,0,I93S1C27J1V1,0,0,0,0,0,0,0
0,0,I93S1C280J5V1,0,0,0,0,0,0,0
0,0,I93S1C281J1V2,0,0,0,0,0,0,0
0,0,I93S1C281J5V1,0,0,0,0,0,0,0
0,0,I93S1C282J5V1,0,0,0,0,0,0,0
0,0,I93S1C283J2V1,0,0,0,0,0,0,0
0,0,I93S1C283J5V1,0,0,0,0,0,0,0
0,0,I93S1C294J5V1,0,0,0,0,0,0,0
0,0,I93S1C295J5V1,0,0,0,0,0,0,0
0,0,I93S1C29J1V1,0,0,0,0,0,0,0
0,0,I93S1C303J1V1,0,0,0,0,0,0,0
0,0,I93S1C304J1V1,0,0,0,0,0,0,0
0,0,I93S1C305J2V2,0,0,0,0,0,0,0
0,0,I93S1C305J3V2,0,0,0,0,0,0,0
0,0,I93S1C306J1V2,0,0,0,0,0,0,0
0,0,I93S1C309J1V1,0,0,0,0,0,0,0
0,0,I93S1C309J2V2,0,0,0,0,0,0,0
0,0,I93S1C310J4V1,0,0,0,0,0,0,0
0,0,I93S1C311J1V1,0,0,0,0,0,0,0
0,0,I93S1C312J1V1,0,0,0,0,0,0,0
0,0,I93S1C313J1V1,0,0,0,0,0,0,0
0,0,I93S1C313J2V2,0,0,0,0,0,0,0
0,0,I93S1C314J1V1,0,0,0,0,0,0,0
0,0,I93S1C319J1V1,0,0,0,0,0,0,0
0,0,I93S1C319J2V1,0,0,0,0,0,0,0
0,0,I93S1C320J1V1,0,0,0,0,0,0,0
0,0,I93S1C321J1V1,0,0,0,0,0,0,0
0,0,I93S1C322J5V1,0,0,0,0,0,0,0
0,0,I93S1C323J5V1,0,0,0,0,0,0,0
0,0,I93S1C324J1V1,0,0,0,0,0,0,0
0,0,I93S1C326J2V1,0,0,0,0,0,0,0
0,0,I93S1C326J5V1,0,0,0,0,0,0,0
0,0,I93S1C33J1V1,0,0,0,0,0,0,0
0,0,I93S1C341J1V1,0,0,0,0,0,0,0
0,0,I93S1C342J2V1,0,0,0,0,0,0,0
0,0,I93S1C343J2V1,0,0,0,0,0,0,0
0,0,I93S1C344J1V1,0,0,0,0,0,0,0
0,0,I93S1C354J4V1,0,0,0,0,0,0,0
0,0,I93S1C355J2V1,0,0,0,0,0,0,0
0,0,I93S1C356J4V1,0,0,0,0,0,0,0
0,0,I93S1C357J4V1,0,0,0,0,0,0,0
0,0,I93S1C358J4V1,0,0,0,0,0,0,0
0,0,I93S1C360J4V1,0,0,0,0,0,0,0
0,0,I93S1C361J2V1,0,0,0,0,0,0,0
0,0,I93S1C362J3V1,0,0,0,0,0,0,0
0,0,I93S1C363J4V1,0,0,0,0,0,0,0
0,0,I93S1C365J2V1,0,0,0,0,0,0,0
0,0,I93S1C366J2V1,0,0,0,0,0,0,0
0,0,I93S1C367J4V1,0,0,0,0,0,0,0
0,0,I93S1C368J1V1,0,0,0,0,0,0,0
0,0,I93S1C369J2V1,0,0,0,0,0,0,0
0,0,I93S1C374J4V1,0,0,0,0,0,0,0
0,0,I93S1C375J2V1,0,0,0,0,0,0,0
0,0,I93S1C376J3V1,0,0,0,0,0,0,0
0,0,I93S1C377J4V1,0,0,0,0,0,0,0
0,0,I93S1C378J4V1,0,0,0,0,0,0,0
0,0,I93S1C379J4V1,0,0,0,0,0,0,0
0,0,I93S1C380J4V1,0,0,0,0,0,0,0
0,0,I93S1C3J2V2,0,0,0,0,0,0,0
0,0,I93S1C3J3V2,0,0,0,0,0,0,0
0,0,I93S1C43J1V1,0,0,0,0,0,0,0
0,0,I93S1C44J1V1,0,0,0,0,0,0,0
0,0,I93S1C57J1V1,0,0,0,0,0,0,0
0,0,I93S1C58J1V1,0,0,0,0,0,0,0
0,0,I93S1C5J1V1,0,0,0,0,0,0,0
0,0,I93S1C9J3V2,0,0,0,0,0,0,0
0,0,I93S2C111J2V2,0,0,0,0,0,0,0
0,0,I93S2C114J2V1,0,0,0,0,0,0,0
0,0,I93S2C148J2V1,0,0,0,0,0,0,0
0,0,I93S2C148J2V2,0,0,0,0,0,0,0
0,0,I93S2C183J1V2,0,0,0,0,0,0,0
0,0,I93S2C183J2V1,0,0,0,0,0,0,0
0,0,I93S2C183J2V2,0,0,0,0,0,0,0
0,0,I93S2C212J2V1,0,0,0,0,0,0,0
0,0,I93S2C216J1V1,0,0,0,0,0,0,0
0,0,I93S2C216J2V1,0,0,0,0,0,0,0
0,0,I93S2C270J5V1,0,0,0,0,0,0,0
0,0,I93S2C284J1V1,0,0,0,0,0,0,0
0,0,I93S2C284J2V1,0,0,0,0,0,0,0
0,0,I93S2C359J4V1,0,0,0,0,0,0,0
0,0,I93S2C364J2V1,0,0,0,0,0,0,0
0,0,I93S2C53J2V1,0,0,0,0,0,0,0
0,0,I93S2C59J1V1,0,0,0,0,0,0,0
0,0,I93S2C59J2V1,0,0,0,0,0,0,0
0,0,I93S2C60J1V1,0,0,0,0,0,0,0
0,0,I93S2C64J1V1,0,0,0,0,0,0,0
0,0,I93S2C65J1V1,0,0,0,0,0,0,0
0,0,I93S2C65J1V2,0,0,0,0,0,0,0
0,0,I93S2C65J2V1,0,0,0,0,0,0,0
0,0,I93S2C65J2V2,0,0,0,0,0,0,0
0,0,I93S2C66J2V1,0,0,0,0,0,0,0
0,0,I93S2C71J1V1,0,0,0,0,0,0,0
0,0,I93S2C71J1V2,0,0,0,0,0,0,0
0,0,I93S2C71J2V1,0,0,0,0,0,0,0
0,0,I93S2C71J2V2,0,0,0,0,0,0,0
0,0,I93S2C76J1V2,0,0,0,0,0,0,0
0,0,I93S2C76J2V1,0,0,0,0,0,0,0
0,0,I93S2C76J2V2,0,0,0,0,0,0,0
0,0,I93S2C81J1V2,0,0,0,0,0,0,0
0,0,I93S2C81J1V3,0,0,0,0,0,0,0
0,0,I93S2C81J2V1,0,0,0,0,0,0,0
0,0,I93S2C81J2V2,0,0,0,0,0,0,0
0,0,I93S3C111J2V1,0,0,0,0,0,0,0
0,0,I93S3C114J2V1,0,0,0,0,0,0,0
0,0,I93S3C173J1V1,0,0,0,0,0,0,0
0,0,I93S3C174J1V1,0,0,0,0,0,0,0
0,0,I93S3C178J1V1,0,0,0,0,0,0,0
0,0,I93S3C212J2V1,0,0,0,0,0,0,0
0,0,I93S3C216J1V1,0,0,0,0,0,0,0
0,0,I93S3C216J2V1,0,0,0,0,0,0,0
0,0,I93S3C217J1V1,0,0,0,0,0,0,0
0,0,I93S3C234J2V1,0,0,0,0,0,0,0
0,0,I93S3C234J5V1,0,0,0,0,0,0,0
0,0,I93S3C296J5V1,0,0,0,0,0,0,0
0,0,I93S3C297J5V1,0,0,0,0,0,0,0
0,0,I93S3C324J1V1,0,0,0,0,0,0,0
0,0,I93S3C53J2V1,0,0,0,0,0,0,0
0,0,I93S3C59J1V1,0,0,0,0,0,0,0
0,0,I93S3C59J2V1,0,0,0,0,0,0,0
0,0,I93S3C62J1V1,0,0,0,0,0,0,0
0,0,I93S3C62J2V1,0,0,0,0,0,0,0
0,0,I93S3C64J1V1,0,0,0,0,0,0,0
0,0,I93S3C64J2V1,0,0,0,0,0,0,0
0,0,I93S3C65J1V1,0,0,0,0,0,0,0
0,0,I93S3C65J1V2,0,0,0,0,0,0,0
0,0,I93S3C65J2V1,0,0,0,0,0,0,0
0,0,I93S3C65J2V2,0,0,0,0,0,0,0
0,0,I93S3C76J2V2,0,0,0,0,0,0,0
0,0,I93S3C81J1V1,0,0,0,0,0,0,0
0,0,I93S3C81J1V2,0,0,0,0,0,0,0
0,0,I93S3C81J2V1,0,0,0,0,0,0,0
0,0,I93S3C81J2V2,0,0,0,0,0,0,0
0,0,I93S4C111J2V2,0,0,0,0,0,0,0
0,0,I93S4C114J2V1,0,0,0,0,0,0,0
0,0,I93S4C148J1V1,0,0,0,0,0,0,0
0,0,I93S4C148J1V2,0,0,0,0,0,0,0
0,0,I93S4C148J2V1,0,0,0,0,0,0,0
0,0,I93S4C148J2V2,0,0,0,0,0,0,0
0,0,I93S4C178J1V1,0,0,0,0,0,0,0
0,0,I93S4C212J2V1,0,0,0,0,0,0,0
0,0,I93S4C216J1V1,0,0,0,0,0,0,0
0,0,I93S4C216J2V1,0,0,0,0,0,0,0
0,0,I93S4C217J1V1,0,0,0,0,0,0,0
0,0,I93S4C231J5V1,0,0,0,0,0,0,0
0,0,I93S4C233J5V1,0,0,0,0,0,0,0
0,0,I93S4C234J2V1,0,0,0,0,0,0,0
0,0,I93S4C234J5V1,0,0,0,0,0,0,0
0,0,I93S4C235J5V1,0,0,0,0,0,0,0
0,0,I93S4C238J5V1,0,0,0,0,0,0,0
0,0,I93S4C239J5V1,0,0,0,0,0,0,0
0,0,I93S4C240J5V1,0,0,0,0,0,0,0
0,0,I93S4C241J5V1,0,0,0,0,0,0,0
0,0,I93S4C242J5V1,0,0,0,0,0,0,0
0,0,I93S4C243J5V1,0,0,0,0,0,0,0
0,0,I93S4C244J5V1,0,0,0,0,0,0,0
0,0,I93S4C246J5V1,0,0,0,0,0,0,0
0,0,I93S4C269J5V1,0,0,0,0,0,0,0
0,0,I93S4C324J1V1,0,0,0,0,0,0,0
0,0,I93S4C340J2V1,0,0,0,0,0,0,0
0,0,I93S4C340J4V1,0,0,0,0,0,0,0
0,0,I93S4C53J2V1,0,0,0,0,0,0,0
0,0,I93S4C59J1V1,0,0,0,0,0,0,0
0,0,I93S4C59J2V1,0,0,0,0,0,0,0
0,0,I93S4C60J1V1,0,0,0,0,0,0,0
0,0,I93S4C60J2V1,0,0,0,0,0,0,0
0,0,I93S4C63J2V1,0,0,0,0,0,0,0
0,0,I93S4C64J1V1,0,0,0,0,0,0,0
0,0,I93S4C65J1V1,0,0,0,0,0,0,0
0,0,I93S4C65J1V2,0,0,0,0,0,0,0
0,0,I93S4C65J2V1,0,0,0,0,0,0,0
0,0,I93S4C65J2V2,0,0,0,0,0,0,0
0,0,I93S4C70J1V1,0,0,0,0,0,0,0
0,0,I93S4C76J2V1,0,0,0,0,0,0,0
0,0,I93S4C81J1V1,0,0,0,0,0,0,0
0,0,I93S4C81J1V2,0,0,0,0,0,0,0
0,0,I93S4C81J2V1,0,0,0,0,0,0,0
0,0,I93S4C81J2V2,0,0,0,0,0,0,0
0,0,I93S5C111J2V2,0,0,0,0,0,0,0
0,0,I93S5C114J2V1,0,0,0,0,0,0,0
0,0,I93S5C148J1V1,0,0,0,0,0,0,0
0,0,I93S5C148J1V2,0,0,0,0,0,0,0
0,0,I93S5C148J2V1,0,0,0,0,0,0,0
0,0,I93S5C148J2V2,0,0,0,0,0,0,0
0,0,I93S5C173J1V1,0,0,0,0,0,0,0
0,0,I93S5C178J1V1,0,0,0,0,0,0,0
0,0,I93S5C205J5V1,0,0,0,0,0,0,0
0,0,I93S5C212J2V1,0,0,0,0,0,0,0
0,0,I93S5C216J1V1,0,0,0,0,0,0,0
0,0,I93S5C216J2V1,0,0,0,0,0,0,0
0,0,I93S5C217J1V1,0,0,0,0,0,0,0
0,0,I93S5C217J2V1,0,0,0,0,0,0,0
0,0,I93S5C231J5V1,0,0,0,0,0,0,0
0,0,I93S5C233J5V1,0,0,0,0,0,0,0
0,0,I93S5C234J2V1,0,0,0,0,0,0,0
0,0,I93S5C234J5V1,0,0,0,0,0,0,0
0,0,I93S5C235J5V1,0,0,0,0,0,0,0
0,0,I93S5C238J5V1,0,0,0,0,0,0,0
0,0,I93S5C239J5V1,0,0,0,0,0,0,0
0,0,I93S5C240J5V1,0,0,0,0,0,0,0
0,0,I93S5C241J5V1,0,0,0,0,0,0,0
0,0,I93S5C242J5V1,0,0,0,0,0,0,0
0,0,I93S5C243J5V1,0,0,0,0,0,0,0
0,0,I93S5C244J5V1,0,0,0,0,0,0,0
0,0,I93S5C246J5V1,0,0,0,0,0,0,0
0,0,I93S5C324J1V1,0,0,0,0,0,0,0
0,0,I93S5C53J2V1,0,0,0,0,0,0,0
0,0,I93S5C60J1V1,0,0,0,0,0,0,0
0,0,I93S5C60J2V1,0,0,0,0,0,0,0
0,0,I93S5C62J1V1,0,0,0,0,0,0,0
0,0,I93S5C64J1V1,0,0,0,0,0,0,0
0,0,I93S5C65J1V1,0,0,0,0,0,0,0
0,0,I93S5C65J1V2,0,0,0,0,0,0,0
0,0,I93S5C65J2V1,0,0,0,0,0,0,0
0,0,I93S5C65J2V2,0,0,0,0,0,0,0
0,0,I93S5C70J2V1,0,0,0,0,0,0,0
0,0,I93S5C71J2V1,0,0,0,0,0,0,0
0,0,I93S5C76J1V1,0,0,0,0,0,0,0
0,0,I93S5C76J1V2,0,0,0,0,0,0,0
0,0,I93S5C76J2V1,0,0,0,0,0,0,0
0,0,I93S5C76J2V2,0,0,0,0,0,0,0
0,0,I93S5C81J1V1,0,0,0,0,0,0,0
0,0,I93S5C81J1V2,0,0,0,0,0,0,0
0,0,I93S5C81J2V1,0,0,0,0,0,0,0
0,0,I93S5C81J2V2,0,0,0,0,0,0,0
0,0,I94S1C10J1V1,0,0,0,0,0,0,0
0,0,I94S1C110J2V1,0,0,0,0,0,0,0
0,0,I94S1C110J3V2,0,0,0,0,0,0,0
0,0,I94S1C133J1V1,0,0,0,0,0,0,0
0,0,I94S1C133J1V2,0,0,0,0,0,0,0
0,0,I94S1C145J1V1,0,0,0,0,0,0,0
0,0,I94S1C150J2V2,0,0,0,0,0,0,0
0,0,I94S1C150J4V2,0,0,0,0,0,0,0
0,0,I94S1C16J1V1,0,0,0,0,0,0,0
0,0,I94S1C173J2V1,0,0,0,0,0,0,0
0,0,I94S1C173J3V2,0,0,0,0,0,0,0
0,0,I94S1C176J2V1,0,0,0,0,0,0,0
0,0,I94S1C176J3V2,0,0,0,0,0,0,0
0,0,I94S1C181J2V1,0,0,0,0,0,0,0
0,0,I94S1C184J2V2,0,0,0,0,0,0,0
0,0,I94S1C184J3V3,0,0,0,0,0,0,0
0,0,I94S1C202J2V1,0,0,0,0,0,0,0
0,0,I94S1C202J4V2,0,0,0,0,0,0,0
0,0,I94S1C207J1V1,0,0,0,0,0,0,0
0,0,I94S1C208J1V1,0,0,0,0,0,0,0
0,0,I94S1C210J1V1,0,0,0,0,0,0,0
0,0,I94S1C210J1V2,0,0,0,0,0,0,0
0,0,I94S1C210J1V3,0,0,0,0,0,0,0
0,0,I94S1C213J1V2,0,0,0,0,0,0,0
0,0,I94S1C213J1V3,0,0,0,0,0,0,0
0,0,I94S1C213J2V1,0,0,0,0,0,0,0
0,0,I94S1C213J2V4,0,0,0,0,0,0,0
0,0,I94S1C213J4V4,0,0,0,0,0,0,0
0,0,I94S1C214J1V1,0,0,0,0,0,0,0
0,0,I94S1C214J1V3,0,0,0,0,0,0,0
0,0,I94S1C214J2V2,0,0,0,0,0,0,0
0,0,I94S1C214J2V4,0,0,0,0,0,0,0
0,0,I94S1C215J1V1,0,0,0,0,0,0,0
0,0,I94S1C216J2V1,0,0,0,0,0,0,0
0,0,I94S1C217J1V1,0,0,0,0,0,0,0
0,0,I94S1C228J1V1,0,0,0,0,0,0,0
0,0,I94S1C230J1V2,0,0,0,0,0,0,0
0,0,I94S1C230J1V3,0,0,0,0,0,0,0
0,0,I94S1C230J2V1,0,0,0,0,0,0,0
0,0,I94S1C231J1V2,0,0,0,0,0,0,0
0,0,I94S1C231J2V1,0,0,0,0,0,0,0
0,0,I94S1C243J1V1,0,0,0,0,0,0,0
0,0,I94S1C244J1V1,0,0,0,0,0,0,0
0,0,I94S1C245J1V2,0,0,0,0,0,0,0
0,0,I94S1C246J3V1,0,0,0,0,0,0,0
0,0,I94S1C248J3V1,0,0,0,0,0,0,0
0,0,I94S1C259J4V1,0,0,0,0,0,0,0
0,0,I94S1C262J1V2,0,0,0,0,0,0,0
0,0,I94S1C265J1V1,0,0,0,0,0,0,0
0,0,I94S1C26J1V1,0,0,0,0,0,0,0
0,0,I94S1C26J1V2,0,0,0,0,0,0,0
0,0,I94S1C26J1V3,0,0,0,0,0,0,0
0,0,I94S1C273J3V1,0,0,0,0,0,0,0
0,0,I94S1C274J3V1,0,0,0,0,0,0,0
0,0,I94S1C275J3V1,0,0,0,0,0,0,0
0,0,I94S1C276J1V1,0,0,0,0,0,0,0
0,0,I94S1C278J1V1,0,0,0,0,0,0,0
0,0,I94S1C278J1V2,0,0,0,0,0,0,0
0,0,I94S1C27J1V1,0,0,0,0,0,0,0
0,0,I94S1C27J1V2,0,0,0,0,0,0,0
0,0,I94S1C288J2V1,0,0,0,0,0,0,0
0,0,I94S1C288J3V2,0,0,0,0,0,0,0
0,0,I94S1C289J2V1,0,0,0,0,0,0,0
0,0,I94S1C289J3V2,0,0,0,0,0,0,0
0,0,I94S1C293J1V1,0,0,0,0,0,0,0
0,0,I94S1C294J1V1,0,0,0,0,0,0,0
0,0,I94S1C295J2V1,0,0,0,0,0,0,0
0,0,I94S1C296J4V1,0,0,0,0,0,0,0
0,0,I94S1C296J5V1,0,0,0,0,0,0,0
0,0,I94S1C297J3V1,0,0,0,0,0,0,0
0,0,I94S1C298J1V1,0,0,0,0,0,0,0
0,0,I94S1C2J1V1,0,0,0,0,0,0,0
0,0,I94S1C305J1V1,0,0,0,0,0,0,0
0,0,I94S1C306J1V1,0,0,0,0,0,0,0
0,0,I94S1C306J3V1,0,0,0,0,0,0,0
0,0,I94S1C307J1V1,0,0,0,0,0,0,0
0,0,I94S1C310J3V1,0,0,0,0,0,0,0
0,0,I94S1C311J4V1,0,0,0,0,0,0,0
0,0,I94S1C312J1V1,0,0,0,0,0,0,0
0,0,I94S1C315J3V1,0,0,0,0,0,0,0
0,0,I94S1C317J1V1,0,0,0,0,0,0,0
0,0,I94S1C320J1V1,0,0,0,0,0,0,0
0,0,I94S1C321J3V1,0,0,0,0,0,0,0
0,0,I94S1C326J4V1,0,0,0,0,0,0,0
0,0,I94S1C328J4V1,0,0,0,0,0,0,0
0,0,I94S1C329J3V1,0,0,0,0,0,0,0
0,0,I94S1C330J3V1,0,0,0,0,0,0,0
0,0,I94S1C331J4V1,0,0,0,0,0,0,0
0,0,I94S1C332J1V1,0,0,0,0,0,0,0
0,0,I94S1C340J2V1,0,0,0,0,0,0,0
0,0,I94S1C343J1V1,0,0,0,0,0,0,0
0,0,I94S1C345J1V1,0,0,0,0,0,0,0
0,0,I94S1C345J4V1,0,0,0,0,0,0,0
0,0,I94S1C347J1V1,0,0,0,0,0,0,0
0,0,I94S1C352J4V1,0,0,0,0,0,0,0
0,0,I94S1C354J1V1,0,0,0,0,0,0,0
0,0,I94S1C359J1V1,0,0,0,0,0,0,0
0,0,I94S1C360J4V1,0,0,0,0,0,0,0
0,0,I94S1C362J3V2,0,0,0,0,0,0,0
0,0,I94S1C364J1V1,0,0,0,0,0,0,0
0,0,I94S1C369J4V1,0,0,0,0,0,0,0
0,0,I94S1C370J1V1,0,0,0,0,0,0,0
0,0,I94S1C371J3V1,0,0,0,0,0,0,0
0,0,I94S1C372J3V1,0,0,0,0,0,0,0
0,0,I94S1C373J1V1,0,0,0,0,0,0,0
0,0,I94S1C374J3V1,0,0,0,0,0,0,0
0,0,I94S1C375J1V1,0,0,0,0,0,0,0
0,0,I94S1C376J1V1,0,0,0,0,0,0,0
0,0,I94S1C377J1V1,0,0,0,0,0,0,0
0,0,I94S1C378J4V1,0,0,0,0,0,0,0
0,0,I94S1C379J3V1,0,0,0,0,0,0,0
0,0,I94S1C380J1V1,0,0,0,0,0,0,0
0,0,I94S1C381J5V1,0,0,0,0,0,0,0
0,0,I94S1C382J2V1,0,0,0,0,0,0,0
0,0,I94S1C383J1V1,0,0,0,0,0,0,0
0,0,I94S1C384J4V1,0,0,0,0,0,0,0
0,0,I94S1C384J5V1,0,0,0,0,0,0,0
0,0,I94S1C385J1V1,0,0,0,0,0,0,0
0,0,I94S1C386J1V1,0,0,0,0,0,0,0
0,0,I94S1C387J1V1,0,0,0,0,0,0,0
0,0,I94S1C388J1V1,0,0,0,0,0,0,0
0,0,I94S1C389J1V1,0,0,0,0,0,0,0
0,0,I94S1C390J4V1,0,0,0,0,0,0,0
0,0,I94S1C391J4V1,0,0,0,0,0,0,0
0,0,I94S1C392J3V1,0,0,0,0,0,0,0
0,0,I94S1C393J1V1,0,0,0,0,0,0,0
