COU,Country,POLL,Pollutant,VAR,Year,Unit,PowerCode,Value
DEU,Germany,CH4,Methane,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,92585.241
DEU,Germany,CH4,Methane,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,91717.244
DEU,Germany,CH4,Methane,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,87798.422
DEU,Germany,CH4,Methane,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,84298.253
DEU,Germany,CH4,Methane,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,80304.866
DEU,Germany,CH4,Methane,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,76953.57
DEU,Germany,CH4,Methane,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,71989.248
DEU,Germany,CH4,Methane,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,68701.212
DEU,Germany,CH4,Methane,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,64913.748
DEU,Germany,CH4,Methane,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,62899.195
DEU,Germany,CH4,Methane,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,61777.043
DEU,Germany,CH4,Methane,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,59335.454
DEU,Germany,CH4,Methane,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,58139.516
DEU,Germany,CH4,Methane,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,57051.238
DEU,Germany,CH4,Methane,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,57597.405
DEU,Germany,CH4,Methane,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,56966.249
DEU,Germany,CH4,Methane,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,55847.307
DEU,Germany,CH4,Methane,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,55626.715
DEU,Germany,CH4,Methane,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,54366.222
DEU,Germany,CH4,Methane,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,53797.604
DEU,Germany,CH4,Methane,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,52006.9
DEU,Germany,CH4,Methane,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,49944.05
DEU,Germany,CH4,Methane,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,49015.342
DEU,Germany,N2O,Nitrous oxide,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,57989.377
DEU,Germany,N2O,Nitrous oxide,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,56342.412
DEU,Germany,N2O,Nitrous oxide,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,58034.287
DEU,Germany,N2O,Nitrous oxide,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,55169.195
DEU,Germany,N2O,Nitrous oxide,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,57078.647
DEU,Germany,N2O,Nitrous oxide,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,55250.38
DEU,Germany,N2O,Nitrous oxide,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,56761.691
DEU,Germany,N2O,Nitrous oxide,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,53826.51
DEU,Germany,N2O,Nitrous oxide,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,40977.695
DEU,Germany,N2O,Nitrous oxide,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,37053.525
DEU,Germany,N2O,Nitrous oxide,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,36482.69
DEU,Germany,N2O,Nitrous oxide,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,38529.724
DEU,Germany,N2O,Nitrous oxide,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,37767.337
DEU,Germany,N2O,Nitrous oxide,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,37496.39
DEU,Germany,N2O,Nitrous oxide,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,39154.2
DEU,Germany,N2O,Nitrous oxide,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,37521.882
DEU,Germany,N2O,Nitrous oxide,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,36769.149
DEU,Germany,N2O,Nitrous oxide,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,39708.591
DEU,Germany,N2O,Nitrous oxide,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,38418.21
DEU,Germany,N2O,Nitrous oxide,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,38817.174
DEU,Germany,N2O,Nitrous oxide,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,30841.378
DEU,Germany,N2O,Nitrous oxide,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,30854.964
DEU,Germany,N2O,Nitrous oxide,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,31001.076
DEU,Germany,N2O,Nitrous oxide,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,31171.676
DEU,Germany,N2O,Nitrous oxide,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,31704.689
DEU,Germany,N2O,Nitrous oxide,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,31654.874
DEU,Germany,N2O,Nitrous oxide,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,31521.138
DEU,Germany,N2O,Nitrous oxide,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,31027.724
DEU,Germany,N2O,Nitrous oxide,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,29715.792
DEU,Germany,N2O,Nitrous oxide,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,28948.458
DEU,Germany,N2O,Nitrous oxide,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,28182.137
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,50.32
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,45.922
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,287.564
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,2495.767
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,2687.863
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,2614.283
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,3407.62
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,4157.373
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,4868.842
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,5200.825
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,6031.991
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,7456.575
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,8093.33
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,8303.515
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,8754.562
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,9009.548
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,9378.638
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,9821.374
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,9768.52
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,10031.146
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,10338.941
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,10785.23
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,10966.737
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,10958.554
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,11112.824
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,11367.603
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,11311.331
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,11046.594
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,10050.164
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,9324.528
DEU,Germany,HFC,Hydrofluorocarbons,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,8792.421
DEU,Germany,PFC,Perfluorocarbons,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,3060.232
DEU,Germany,PFC,Perfluorocarbons,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,2654.624
DEU,Germany,PFC,Perfluorocarbons,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,2407.119
DEU,Germany,PFC,Perfluorocarbons,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,2256.39
DEU,Germany,PFC,Perfluorocarbons,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,1918.776
DEU,Germany,PFC,Perfluorocarbons,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,2085.721
DEU,Germany,PFC,Perfluorocarbons,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,2041.187
DEU,Germany,PFC,Perfluorocarbons,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,1653.484
DEU,Germany,PFC,Perfluorocarbons,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,1781.791
DEU,Germany,PFC,Perfluorocarbons,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,1484.769
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,956.325
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,869.601
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,945.648
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,1015.53
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,977.4
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,836.769
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,668.468
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,587.337
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,566.0
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,405.898
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,345.375
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,278.513
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,242.195
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,256.944
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,234.335
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,244.183
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,252.127
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,257.157
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,289.594
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,231.877
DEU,Germany,PFC,Perfluorocarbons,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,207.252
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,4427.998
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,4745.879
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,5237.807
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,5973.591
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,6249.228
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,6467.15
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,6162.493
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,6108.844
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,5888.915
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,4289.752
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,4072.498
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,3751.779
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,3082.252
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,3013.41
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,3241.043
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,3252.037
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,3200.643
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,3089.621
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,2942.667
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,2942.522
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,3002.479
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,3035.331
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,3082.588
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,3122.346
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,3066.148
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,3246.743
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,3457.206
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,3759.573
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,3870.614
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,3919.33
DEU,Germany,SF6,Sulphur hexafluoride,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,3008.028
GRC,Greece,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,103450.64
GRC,Greece,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,103503.178
GRC,Greece,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,104711.349
GRC,Greece,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,104318.91
GRC,Greece,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,107040.733
GRC,Greece,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,109399.06
GRC,Greece,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,112533.541
GRC,Greece,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,117432.533
GRC,Greece,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,123012.638
GRC,Greece,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,123144.351
GRC,Greece,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,126532.372
GRC,Greece,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,127576.188
GRC,Greece,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,127561.939
GRC,Greece,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,131303.762
GRC,Greece,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,131947.819
GRC,Greece,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,136414.345
GRC,Greece,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,132494.194
GRC,Greece,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,135149.152
GRC,Greece,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,131795.741
GRC,Greece,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,124587.314
GRC,Greece,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,118511.007
GRC,Greece,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,115528.991
GRC,Greece,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,112271.631
GRC,Greece,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,102661.381
GRC,Greece,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,99256.791
GRC,Greece,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,95424.483
GRC,Greece,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,91808.762
GRC,Greece,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,95593.701
GRC,Greece,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,92316.962
GRC,Greece,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,85603.938
GRC,Greece,GHG,Greenhouse gases,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,74835.612
GRC,Greece,CO2,Carbon dioxide,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,83438.04
GRC,Greece,CO2,Carbon dioxide,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,83407.498
GRC,Greece,CO2,Carbon dioxide,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,84975.654
GRC,Greece,CO2,Carbon dioxide,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,84284.958
GRC,Greece,CO2,Carbon dioxide,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,86430.258
GRC,Greece,CO2,Carbon dioxide,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,86963.204
GRC,Greece,CO2,Carbon dioxide,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,89114.955
GRC,Greece,CO2,Carbon dioxide,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,93801.558
GRC,Greece,CO2,Carbon dioxide,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,98621.793
GRC,Greece,CO2,Carbon dioxide,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,97934.815
GRC,Greece,CO2,Carbon dioxide,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,102973.167
GRC,Greece,CO2,Carbon dioxide,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,105361.862
GRC,Greece,CO2,Carbon dioxide,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,105000.51
GRC,Greece,CO2,Carbon dioxide,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,109066.728
GRC,Greece,CO2,Carbon dioxide,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,109485.277
GRC,Greece,CO2,Carbon dioxide,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,113888.965
GRC,Greece,CO2,Carbon dioxide,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,112419.545
GRC,Greece,CO2,Carbon dioxide,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,114545.692
GRC,Greece,CO2,Carbon dioxide,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,111080.374
GRC,Greece,CO2,Carbon dioxide,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,104319.843
GRC,Greece,CO2,Carbon dioxide,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,97354.15
GRC,Greece,CO2,Carbon dioxide,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,94505.232
GRC,Greece,CO2,Carbon dioxide,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,91392.589
GRC,Greece,CO2,Carbon dioxide,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,81713.26
GRC,Greece,CO2,Carbon dioxide,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,78639.618
GRC,Greece,CO2,Carbon dioxide,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,74927.631
GRC,Greece,CO2,Carbon dioxide,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,71364.164
GRC,Greece,CO2,Carbon dioxide,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,74845.05
GRC,Greece,CO2,Carbon dioxide,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,71781.99
GRC,Greece,CO2,Carbon dioxide,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,65756.232
GRC,Greece,CO2,Carbon dioxide,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,55610.277
GRC,Greece,CH4,Methane,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,11155.52
GRC,Greece,CH4,Methane,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,11157.208
GRC,Greece,CH4,Methane,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,11216.103
GRC,Greece,CH4,Methane,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,11259.721
GRC,Greece,CH4,Methane,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,11330.487
GRC,Greece,CH4,Methane,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,11506.951
GRC,Greece,CH4,Methane,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,11666.702
GRC,Greece,CH4,Methane,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,11620.867
GRC,Greece,CH4,Methane,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,11831.332
GRC,Greece,CH4,Methane,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,11794.956
GRC,Greece,CH4,Methane,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,11802.441
GRC,Greece,CH4,Methane,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,11112.977
GRC,Greece,CH4,Methane,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,11196.472
GRC,Greece,CH4,Methane,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,11297.325
GRC,Greece,CH4,Methane,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,11324.738
GRC,Greece,CH4,Methane,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,11407.332
GRC,Greece,CH4,Methane,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,11482.283
GRC,Greece,CH4,Methane,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,11362.415
GRC,Greece,CH4,Methane,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,11241.698
GRC,Greece,CH4,Methane,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,10864.034
GRC,Greece,CH4,Methane,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,11082.194
GRC,Greece,CH4,Methane,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,10936.969
GRC,Greece,CH4,Methane,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,10776.023
GRC,Greece,CH4,Methane,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,10533.54
GRC,Greece,CH4,Methane,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,10340.349
GRC,Greece,CH4,Methane,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,10145.944
GRC,Greece,CH4,Methane,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,9797.524
GRC,Greece,CH4,Methane,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,10096.52
GRC,Greece,CH4,Methane,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,10217.075
GRC,Greece,CH4,Methane,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,9991.411
GRC,Greece,CH4,Methane,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,9685.198
GRC,Greece,N2O,Nitrous oxide,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,7481.076
GRC,Greece,N2O,Nitrous oxide,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,7344.182
GRC,Greece,N2O,Nitrous oxide,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,7179.668
GRC,Greece,N2O,Nitrous oxide,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,6625.654
GRC,Greece,N2O,Nitrous oxide,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,6494.277
GRC,Greece,N2O,Nitrous oxide,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,6705.256
GRC,Greece,N2O,Nitrous oxide,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,6874.479
GRC,Greece,N2O,Nitrous oxide,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,6714.426
GRC,Greece,N2O,Nitrous oxide,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,6632.919
GRC,Greece,N2O,Nitrous oxide,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,6584.448
GRC,Greece,N2O,Nitrous oxide,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,6368.834
GRC,Greece,N2O,Nitrous oxide,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,6231.851
GRC,Greece,N2O,Nitrous oxide,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,6182.278
GRC,Greece,N2O,Nitrous oxide,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,6112.726
GRC,Greece,N2O,Nitrous oxide,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,6117.416
